station_id,fuel_code,price_eur,date
2308,95,1.465,2026-04-08
2308,dizel,1.807,2026-04-08
2309,95,1.465,2026-04-08
2309,dizel,1.807,2026-04-08
2328,95,1.465,2026-04-08
2328,dizel,1.807,2026-04-08
2313,95,1.473,2026-04-08
2313,dizel,1.463,2026-04-08
2313,KOEL,1.099,2026-04-08
2314,95,1.536,2026-04-08
2314,dizel,1.651,2026-04-08
2314,KOEL,1.233,2026-04-08
2302,95,1.616,2026-04-08
2302,dizel,1.807,2026-04-08
2302,KOEL,1.456,2026-04-08
2303,95,1.616,2026-04-08
2303,dizel,1.807,2026-04-08
2303,KOEL,1.456,2026-04-08
2304,95,1.616,2026-04-08
2304,dizel,1.807,2026-04-08
2304,100,1.688,2026-04-08
2304,KOEL,1.456,2026-04-08
2305,95,1.616,2026-04-08
2305,dizel,1.807,2026-04-08
2305,avtoplin-lpg,0.89,2026-04-08
2305,KOEL,1.456,2026-04-08
2307,95,1.616,2026-04-08
2307,dizel,1.807,2026-04-08
2307,KOEL,1.456,2026-04-08
2324,95,1.616,2026-04-08
2324,dizel,1.807,2026-04-08
2324,100,1.688,2026-04-08
2324,KOEL,1.456,2026-04-08
769,95,1.653,2026-04-08
769,dizel,1.894,2026-04-08
771,95,1.653,2026-04-08
771,dizel,1.894,2026-04-08
771,100,1.955,2026-04-08
771,dizel-premium,2.083,2026-04-08
771,KOEL,1.555,2026-04-08
773,95,1.653,2026-04-08
773,dizel,1.894,2026-04-08
773,100,1.955,2026-04-08
773,KOEL,1.555,2026-04-08
774,95,1.653,2026-04-08
774,dizel,1.894,2026-04-08
774,100,1.955,2026-04-08
775,95,1.653,2026-04-08
775,dizel,1.894,2026-04-08
775,100,1.955,2026-04-08
775,dizel-premium,2.083,2026-04-08
776,95,1.653,2026-04-08
776,dizel,1.894,2026-04-08
776,100,1.955,2026-04-08
776,KOEL,1.555,2026-04-08
779,95,1.653,2026-04-08
779,dizel,1.894,2026-04-08
779,100,1.955,2026-04-08
779,KOEL,1.555,2026-04-08
780,95,1.653,2026-04-08
780,dizel,1.894,2026-04-08
780,100,1.955,2026-04-08
780,dizel-premium,1.673,2026-04-08
780,KOEL,1.555,2026-04-08
783,95,1.653,2026-04-08
783,dizel,1.894,2026-04-08
783,100,1.955,2026-04-08
783,KOEL,1.555,2026-04-08
789,95,1.653,2026-04-08
789,dizel,1.894,2026-04-08
789,100,1.955,2026-04-08
789,dizel-premium,2.083,2026-04-08
789,avtoplin-lpg,1.048,2026-04-08
794,95,1.653,2026-04-08
794,dizel,1.894,2026-04-08
797,95,1.653,2026-04-08
797,dizel,1.894,2026-04-08
797,100,1.955,2026-04-08
797,dizel-premium,2.083,2026-04-08
797,KOEL,1.555,2026-04-08
798,95,1.653,2026-04-08
798,dizel,1.894,2026-04-08
798,100,1.955,2026-04-08
798,dizel-premium,2.083,2026-04-08
800,95,1.653,2026-04-08
800,dizel,1.894,2026-04-08
800,100,1.955,2026-04-08
800,dizel-premium,2.083,2026-04-08
802,95,1.653,2026-04-08
802,dizel,1.894,2026-04-08
802,100,1.955,2026-04-08
804,95,1.653,2026-04-08
804,dizel,1.894,2026-04-08
804,100,1.999,2026-04-08
804,dizel-premium,2.133,2026-04-08
804,avtoplin-lpg,1.048,2026-04-08
806,95,1.653,2026-04-08
806,dizel,1.894,2026-04-08
806,100,1.955,2026-04-08
807,95,1.653,2026-04-08
807,dizel,1.894,2026-04-08
807,100,1.955,2026-04-08
807,dizel-premium,2.083,2026-04-08
807,KOEL,1.555,2026-04-08
808,95,1.653,2026-04-08
808,dizel,1.894,2026-04-08
808,100,1.955,2026-04-08
809,95,1.653,2026-04-08
809,dizel,1.894,2026-04-08
809,100,1.955,2026-04-08
810,95,1.653,2026-04-08
810,dizel,1.894,2026-04-08
810,100,1.955,2026-04-08
810,dizel-premium,2.083,2026-04-08
810,KOEL,1.555,2026-04-08
811,95,1.653,2026-04-08
811,dizel,1.894,2026-04-08
812,95,1.653,2026-04-08
812,dizel,1.894,2026-04-08
812,100,1.955,2026-04-08
812,dizel-premium,2.083,2026-04-08
813,95,1.653,2026-04-08
813,dizel,1.894,2026-04-08
813,100,1.955,2026-04-08
814,95,1.653,2026-04-08
814,dizel,1.894,2026-04-08
814,100,1.955,2026-04-08
814,KOEL,1.555,2026-04-08
815,95,1.653,2026-04-08
815,dizel,1.894,2026-04-08
815,100,1.955,2026-04-08
815,dizel-premium,2.083,2026-04-08
815,KOEL,1.555,2026-04-08
816,95,1.653,2026-04-08
816,dizel,1.894,2026-04-08
816,100,1.955,2026-04-08
817,95,1.653,2026-04-08
817,dizel,1.894,2026-04-08
817,100,1.955,2026-04-08
817,dizel-premium,2.083,2026-04-08
818,95,1.653,2026-04-08
818,dizel,1.894,2026-04-08
818,100,1.955,2026-04-08
819,95,1.653,2026-04-08
819,dizel,1.894,2026-04-08
819,100,1.955,2026-04-08
819,dizel-premium,2.083,2026-04-08
820,95,1.653,2026-04-08
820,dizel,1.894,2026-04-08
820,100,1.955,2026-04-08
820,dizel-premium,2.083,2026-04-08
824,95,1.653,2026-04-08
824,dizel,1.894,2026-04-08
826,95,1.653,2026-04-08
826,dizel,1.894,2026-04-08
826,100,1.955,2026-04-08
826,KOEL,1.555,2026-04-08
832,95,1.653,2026-04-08
832,dizel,1.894,2026-04-08
834,95,1.653,2026-04-08
834,dizel,1.894,2026-04-08
834,100,1.955,2026-04-08
834,KOEL,1.555,2026-04-08
835,95,1.653,2026-04-08
835,dizel,1.894,2026-04-08
835,100,1.955,2026-04-08
835,dizel-premium,2.083,2026-04-08
835,KOEL,1.555,2026-04-08
836,95,1.653,2026-04-08
836,dizel,1.894,2026-04-08
836,100,1.955,2026-04-08
836,dizel-premium,2.083,2026-04-08
838,95,1.653,2026-04-08
838,dizel,1.894,2026-04-08
838,100,1.955,2026-04-08
838,dizel-premium,2.083,2026-04-08
838,KOEL,1.555,2026-04-08
839,95,1.653,2026-04-08
839,dizel,1.894,2026-04-08
839,100,1.955,2026-04-08
840,95,1.653,2026-04-08
840,dizel,1.894,2026-04-08
840,100,1.955,2026-04-08
840,dizel-premium,2.083,2026-04-08
841,95,1.653,2026-04-08
841,dizel,1.894,2026-04-08
841,100,1.955,2026-04-08
841,dizel-premium,2.083,2026-04-08
842,95,1.653,2026-04-08
842,dizel,1.894,2026-04-08
842,100,1.955,2026-04-08
842,KOEL,1.555,2026-04-08
846,95,1.653,2026-04-08
846,dizel,1.894,2026-04-08
846,100,1.955,2026-04-08
846,KOEL,1.555,2026-04-08
849,95,1.653,2026-04-08
849,dizel,1.894,2026-04-08
849,100,1.955,2026-04-08
849,dizel-premium,2.083,2026-04-08
851,95,1.653,2026-04-08
851,dizel,1.894,2026-04-08
851,100,1.955,2026-04-08
851,dizel-premium,2.083,2026-04-08
852,95,1.653,2026-04-08
852,dizel,1.894,2026-04-08
853,95,1.653,2026-04-08
853,dizel,1.894,2026-04-08
853,100,1.955,2026-04-08
854,95,1.653,2026-04-08
854,dizel,1.894,2026-04-08
854,100,1.955,2026-04-08
854,dizel-premium,2.083,2026-04-08
855,95,1.653,2026-04-08
855,dizel,1.894,2026-04-08
855,100,1.955,2026-04-08
855,KOEL,1.555,2026-04-08
856,95,1.653,2026-04-08
856,dizel,1.894,2026-04-08
856,100,1.955,2026-04-08
856,dizel-premium,2.083,2026-04-08
856,avtoplin-lpg,1.048,2026-04-08
857,95,1.653,2026-04-08
857,dizel,1.894,2026-04-08
857,100,1.955,2026-04-08
857,dizel-premium,2.083,2026-04-08
857,KOEL,1.555,2026-04-08
858,95,1.653,2026-04-08
858,dizel,1.894,2026-04-08
858,100,1.955,2026-04-08
858,KOEL,1.555,2026-04-08
859,95,1.653,2026-04-08
859,dizel,1.894,2026-04-08
862,95,1.653,2026-04-08
862,dizel,1.894,2026-04-08
862,100,1.955,2026-04-08
862,dizel-premium,2.083,2026-04-08
862,KOEL,1.555,2026-04-08
863,95,1.653,2026-04-08
863,dizel,1.894,2026-04-08
863,100,1.999,2026-04-08
863,avtoplin-lpg,1.048,2026-04-08
863,KOEL,1.555,2026-04-08
864,95,1.653,2026-04-08
864,dizel,1.894,2026-04-08
864,100,1.999,2026-04-08
865,95,1.653,2026-04-08
865,dizel,1.894,2026-04-08
865,100,1.955,2026-04-08
865,dizel-premium,2.083,2026-04-08
865,KOEL,1.555,2026-04-08
866,95,1.653,2026-04-08
866,dizel,1.894,2026-04-08
866,100,1.955,2026-04-08
867,95,1.653,2026-04-08
867,dizel,1.894,2026-04-08
867,100,1.955,2026-04-08
869,95,1.653,2026-04-08
869,dizel,1.894,2026-04-08
869,100,1.955,2026-04-08
869,dizel-premium,2.083,2026-04-08
869,KOEL,1.555,2026-04-08
870,95,1.653,2026-04-08
870,dizel,1.894,2026-04-08
870,100,1.955,2026-04-08
871,95,1.653,2026-04-08
871,dizel,1.894,2026-04-08
871,100,1.955,2026-04-08
871,dizel-premium,2.083,2026-04-08
871,KOEL,1.555,2026-04-08
872,95,1.653,2026-04-08
872,dizel,1.894,2026-04-08
872,100,1.955,2026-04-08
872,dizel-premium,2.083,2026-04-08
873,95,1.653,2026-04-08
873,dizel,1.894,2026-04-08
873,100,1.955,2026-04-08
874,95,1.653,2026-04-08
874,dizel,1.894,2026-04-08
874,100,1.955,2026-04-08
874,dizel-premium,2.083,2026-04-08
874,KOEL,1.555,2026-04-08
875,95,1.653,2026-04-08
875,dizel,1.894,2026-04-08
875,100,1.955,2026-04-08
875,KOEL,1.555,2026-04-08
1548,95,1.653,2026-04-08
1548,dizel,1.894,2026-04-08
1548,100,1.955,2026-04-08
1548,dizel-premium,2.083,2026-04-08
1552,95,1.653,2026-04-08
1552,dizel,1.894,2026-04-08
1552,100,1.955,2026-04-08
1552,dizel-premium,2.083,2026-04-08
1553,95,1.653,2026-04-08
1553,dizel,1.894,2026-04-08
1553,100,1.955,2026-04-08
1553,dizel-premium,2.083,2026-04-08
1554,95,1.653,2026-04-08
1554,dizel,1.894,2026-04-08
1554,100,1.955,2026-04-08
1554,dizel-premium,2.083,2026-04-08
1555,95,1.653,2026-04-08
1555,dizel,1.894,2026-04-08
1555,100,1.955,2026-04-08
1555,dizel-premium,2.083,2026-04-08
1556,95,1.653,2026-04-08
1556,dizel,1.894,2026-04-08
1556,100,1.955,2026-04-08
1556,dizel-premium,2.083,2026-04-08
1557,95,1.653,2026-04-08
1557,dizel,1.894,2026-04-08
1557,100,1.955,2026-04-08
1557,dizel-premium,2.083,2026-04-08
1560,95,1.653,2026-04-08
1560,dizel,1.894,2026-04-08
1560,100,1.955,2026-04-08
1560,dizel-premium,2.083,2026-04-08
1560,avtoplin-lpg,1.048,2026-04-08
1561,95,1.653,2026-04-08
1561,dizel,1.894,2026-04-08
1561,100,1.955,2026-04-08
1561,dizel-premium,2.083,2026-04-08
1561,avtoplin-lpg,1.048,2026-04-08
1561,KOEL,1.555,2026-04-08
1563,95,1.653,2026-04-08
1563,dizel,1.894,2026-04-08
1563,100,1.955,2026-04-08
1563,dizel-premium,2.083,2026-04-08
1564,95,1.653,2026-04-08
1564,dizel,1.894,2026-04-08
1564,100,1.955,2026-04-08
1564,dizel-premium,2.083,2026-04-08
1567,95,1.653,2026-04-08
1567,dizel,1.894,2026-04-08
1567,100,1.955,2026-04-08
1567,dizel-premium,2.083,2026-04-08
1571,95,1.653,2026-04-08
1571,dizel,1.894,2026-04-08
1571,100,1.955,2026-04-08
1571,dizel-premium,2.083,2026-04-08
1571,avtoplin-lpg,1.048,2026-04-08
1572,95,1.653,2026-04-08
1572,dizel,1.894,2026-04-08
1572,100,1.955,2026-04-08
1572,dizel-premium,2.083,2026-04-08
1575,95,1.653,2026-04-08
1575,dizel,1.894,2026-04-08
1575,100,1.955,2026-04-08
1575,dizel-premium,2.083,2026-04-08
1576,95,1.653,2026-04-08
1576,dizel,1.894,2026-04-08
1576,100,1.955,2026-04-08
1576,dizel-premium,2.083,2026-04-08
1579,95,1.653,2026-04-08
1579,dizel,1.894,2026-04-08
1579,100,1.955,2026-04-08
1579,dizel-premium,2.083,2026-04-08
1580,95,1.653,2026-04-08
1580,dizel,1.894,2026-04-08
1580,100,1.955,2026-04-08
1580,dizel-premium,2.083,2026-04-08
1580,avtoplin-lpg,1.048,2026-04-08
1581,95,1.653,2026-04-08
1581,dizel,1.894,2026-04-08
1581,100,1.955,2026-04-08
1581,dizel-premium,2.083,2026-04-08
1581,avtoplin-lpg,1.048,2026-04-08
1587,95,1.653,2026-04-08
1587,dizel,1.894,2026-04-08
1587,100,1.955,2026-04-08
1587,dizel-premium,2.083,2026-04-08
1590,95,1.653,2026-04-08
1590,dizel,1.894,2026-04-08
1590,100,1.955,2026-04-08
1590,dizel-premium,2.083,2026-04-08
1591,95,1.653,2026-04-08
1591,dizel,1.894,2026-04-08
1591,100,1.955,2026-04-08
1591,dizel-premium,2.083,2026-04-08
1592,95,1.653,2026-04-08
1592,dizel,1.894,2026-04-08
1592,100,1.955,2026-04-08
1592,dizel-premium,2.083,2026-04-08
1593,95,1.653,2026-04-08
1593,dizel,1.894,2026-04-08
1593,100,1.955,2026-04-08
1593,dizel-premium,2.083,2026-04-08
1593,avtoplin-lpg,1.048,2026-04-08
1921,95,1.653,2026-04-08
1921,dizel,1.894,2026-04-08
1921,100,1.905,2026-04-08
1922,95,1.653,2026-04-08
1922,dizel,1.894,2026-04-08
1922,KOEL,1.555,2026-04-08
1924,95,1.653,2026-04-08
1924,dizel,1.894,2026-04-08
1924,KOEL,1.555,2026-04-08
1925,95,1.653,2026-04-08
1925,dizel,1.894,2026-04-08
1925,KOEL,1.555,2026-04-08
1926,95,1.653,2026-04-08
1926,dizel,1.894,2026-04-08
1926,KOEL,1.555,2026-04-08
1927,95,1.653,2026-04-08
1927,dizel,1.894,2026-04-08
1928,95,1.653,2026-04-08
1928,dizel,1.894,2026-04-08
1928,100,1.905,2026-04-08
1928,KOEL,1.555,2026-04-08
1929,95,1.653,2026-04-08
1929,dizel,1.894,2026-04-08
1929,100,1.905,2026-04-08
1929,KOEL,1.555,2026-04-08
1930,95,1.653,2026-04-08
1930,dizel,1.894,2026-04-08
1930,KOEL,1.555,2026-04-08
1931,95,1.653,2026-04-08
1931,dizel,1.894,2026-04-08
1931,KOEL,1.555,2026-04-08
1932,95,1.653,2026-04-08
1932,dizel,1.894,2026-04-08
1932,KOEL,1.555,2026-04-08
1933,95,1.653,2026-04-08
1933,dizel,1.894,2026-04-08
1933,KOEL,1.555,2026-04-08
1934,95,1.653,2026-04-08
1934,dizel,1.894,2026-04-08
1935,95,1.653,2026-04-08
1935,dizel,1.894,2026-04-08
1935,100,1.905,2026-04-08
1935,KOEL,1.555,2026-04-08
1936,95,1.653,2026-04-08
1936,dizel,1.894,2026-04-08
1936,KOEL,1.555,2026-04-08
1937,95,1.653,2026-04-08
1937,dizel,1.894,2026-04-08
1937,KOEL,1.555,2026-04-08
1938,95,1.653,2026-04-08
1938,dizel,1.894,2026-04-08
1938,KOEL,1.555,2026-04-08
1939,95,1.653,2026-04-08
1939,dizel,1.894,2026-04-08
1939,KOEL,1.555,2026-04-08
1940,95,1.653,2026-04-08
1940,dizel,1.894,2026-04-08
1940,KOEL,1.555,2026-04-08
1941,95,1.653,2026-04-08
1941,dizel,1.894,2026-04-08
1941,KOEL,1.555,2026-04-08
1942,95,1.653,2026-04-08
1942,dizel,1.894,2026-04-08
1942,100,1.905,2026-04-08
1942,KOEL,1.555,2026-04-08
1943,95,1.653,2026-04-08
1943,dizel,1.894,2026-04-08
1943,100,1.905,2026-04-08
1943,avtoplin-lpg,1.049,2026-04-08
1943,KOEL,1.555,2026-04-08
1944,95,1.653,2026-04-08
1944,dizel,1.894,2026-04-08
1944,KOEL,1.555,2026-04-08
1946,95,1.653,2026-04-08
1946,dizel,1.894,2026-04-08
1946,KOEL,1.555,2026-04-08
1947,95,1.653,2026-04-08
1947,dizel,1.894,2026-04-08
1947,100,1.905,2026-04-08
1947,KOEL,1.555,2026-04-08
1948,95,1.653,2026-04-08
1948,dizel,1.894,2026-04-08
1948,100,1.905,2026-04-08
1948,avtoplin-lpg,1.049,2026-04-08
1948,KOEL,1.555,2026-04-08
1950,95,1.653,2026-04-08
1950,dizel,1.894,2026-04-08
1950,100,1.905,2026-04-08
1950,dizel-premium,2.369,2026-04-08
1950,KOEL,1.555,2026-04-08
1952,95,1.653,2026-04-08
1952,dizel,1.894,2026-04-08
1952,100,1.905,2026-04-08
1952,dizel-premium,2.369,2026-04-08
1952,avtoplin-lpg,1.049,2026-04-08
1953,95,1.653,2026-04-08
1953,dizel,1.894,2026-04-08
1953,KOEL,1.555,2026-04-08
1954,95,1.653,2026-04-08
1954,dizel,1.894,2026-04-08
1954,100,1.905,2026-04-08
1954,KOEL,1.555,2026-04-08
1955,95,1.653,2026-04-08
1955,dizel,1.894,2026-04-08
1955,100,1.905,2026-04-08
1957,95,1.653,2026-04-08
1957,dizel,1.894,2026-04-08
1957,100,1.905,2026-04-08
1957,avtoplin-lpg,1.049,2026-04-08
1957,KOEL,1.555,2026-04-08
1958,95,1.653,2026-04-08
1958,dizel,1.894,2026-04-08
1958,100,1.905,2026-04-08
1958,KOEL,1.555,2026-04-08
1959,95,1.653,2026-04-08
1959,dizel,1.894,2026-04-08
1959,100,1.905,2026-04-08
1960,95,1.653,2026-04-08
1960,dizel,1.894,2026-04-08
1960,100,1.905,2026-04-08
1961,95,1.653,2026-04-08
1961,dizel,1.894,2026-04-08
1961,100,1.905,2026-04-08
1961,KOEL,1.555,2026-04-08
1962,95,1.653,2026-04-08
1962,dizel,1.894,2026-04-08
1962,100,1.905,2026-04-08
1962,dizel-premium,2.369,2026-04-08
1962,avtoplin-lpg,1.049,2026-04-08
1962,KOEL,1.555,2026-04-08
1963,95,1.653,2026-04-08
1963,dizel,1.894,2026-04-08
1963,KOEL,1.555,2026-04-08
1964,95,1.653,2026-04-08
1964,dizel,1.894,2026-04-08
1964,KOEL,1.555,2026-04-08
1965,95,1.653,2026-04-08
1965,dizel,1.894,2026-04-08
1965,KOEL,1.555,2026-04-08
1966,95,1.653,2026-04-08
1966,dizel,1.894,2026-04-08
1966,100,1.905,2026-04-08
1966,KOEL,1.555,2026-04-08
1967,95,1.653,2026-04-08
